PRICE_0,SMA_2,SMA_4,SMA_8,SMA_16,SMA_32,SMA_64,SMA_128,EMA_2,EMA_4,EMA_8,EMA_16,EMA_32,EMA_64,EMA_128,DEMA_2,DEMA_4,DEMA_8,DEMA_16,DEMA_32,DEMA_64,DEMA_128,TEMA_2,TEMA_4,TEMA_8,TEMA_16,TEMA_32,TEMA_64,TEMA_128,RSL_2,RSL_4,RSL_8,RSL_16,RSL_32,RSL_64,RSL_128,SPL_2,SPL_4,SPL_8,SPL_16,SPL_32,SPL_64,SPL_128
54774.05,54893.01,54882.3975,54586.09,53234.53313,51636.25625,53704.88203,57004.24141,52929.27152,52929.27125,52929.26205,52928.72985,52927.81556,52914.36234,52912.21596,59011.00339,59011.00607,59011.06417,59013.81617,59017.16612,59050.6746,59057.50299,59657.97498,59657.96494,59657.85654,59654.55365,59653.73945,59676.86455,59683.7566,55011.97,55011.97,55152.43,55152.43,55152.43,60705.02,,54774.05,54761.7,53460.3,49066.77,47942.44,47942.44,
54255.98,54515.015,54700.925,54617.91375,53484.40875,51716.41313,53610.99641,56975.06039,52933.04058,52933.0403,52933.03113,52932.50045,52931.58875,52918.17376,52916.03348,59001.25315,59001.25583,59001.31379,59004.05948,59007.4025,59040.85389,59047.66897,59632.90587,59632.89584,59632.78762,59629.48782,59628.66902,59651.67151,59658.53069,54774.05,55011.97,55152.43,55152.43,55152.43,60705.02,,54255.98,54255.98,53460.3,49066.77,47942.44,47942.44,
54853.26,54554.62,54723.815,54792.03375,53829.42437,51858.74125,53519.56266,56951.08,52938.48801,52938.48774,52938.47859,52937.94941,52937.0403,52923.66336,52921.52915,58994.91777,58994.92044,58994.97826,58997.71767,59001.05378,59034.44823,59041.25002,59613.02918,59613.01918,59612.91112,59609.61442,59608.79105,59631.6715,59638.49798,54853.26,55011.97,55152.43,55152.43,55152.43,60006.66,,54255.98,54255.98,54255.98,49066.77,47942.44,47942.44,
54338.14,54595.7,54555.3575,54766.175,54158.885,52058.60688,53430.99203,56923.63914,52942.45303,52942.45276,52942.44363,52941.91596,52941.00942,52927.67038,52925.54222,58985.67956,58985.68222,58985.7399,58988.47304,58991.80227,59025.1399,59031.92846,59588.87411,59588.86412,59588.75624,59585.46262,59584.63473,59607.3937,59614.18765,54853.26,54853.26,55152.43,55152.43,55152.43,57323.35,,54338.14,54255.98,54255.98,52398.99,49066.77,47942.44,
55411.97,54875.055,54714.8375,54798.6175,54347.19625,52225.53219,53437.20313,56916.54148,52949.43894,52949.43866,52949.42957,52948.90338,52947.99941,52934.6981,52932.57596,58982.53619,58982.53885,58982.59639,58985.32329,58988.64566,59021.92661,59028.70197,59573.92378,59573.91382,59573.8061,59570.51558,59569.68319,59592.32126,59599.08282,55411.97,55411.97,55411.97,55411.97,55411.97,57323.35,,54338.14,54255.98,54255.98,52801.37,49066.77,47942.44,
54846.22,55129.095,54862.3975,54781.66125,54474.99938,52382.08219,53416.3575,56904.00063,52954.79707,52954.7968,52954.78773,52954.26303,52953.36161,52940.09788,52937.98173,58976.19469,58976.19733,58976.25474,58978.97542,58982.29095,59015.51536,59022.27755,59554.2451,59554.23516,59554.1276,59550.84017,59550.00331,59572.52105,59579.25038,55411.97,55411.97,55411.97,55411.97,55411.97,57323.35,,54846.22,54338.14,54255.98,53460.3,49066.77,47942.44,
54265.1,54555.66,54715.3575,54719.58625,54516.66875,52487.96906,53431.29781,56889.24492,52958.49327,52958.493,52958.48396,52957.96074,52957.06186,52943.83555,52941.72537,58966.59105,58966.59369,58966.65097,58969.36544,58972.67416,59005.84215,59012.59123,59529.74854,59529.73862,59529.63124,59526.3469,59525.5056,59547.90356,59554.60083,54846.22,55411.97,55411.97,55411.97,55411.97,57323.35,,54265.1,54265.1,54255.98,53460.3,49066.77,47942.44,
54465.14,54365.12,54747.1075,54651.2325,54572.545,52592.34406,53415.87109,56877.6175,52962.73735,52962.73708,52962.72806,52962.20631,52961.30997,52948.12091,52946.01668,58958.14303,58958.14566,58958.2028,58960.9111,58964.21302,58997.32474,59004.06072,59507.05781,59507.04791,59506.94069,59503.65945,59502.81375,59525.0925,59531.75785,54465.14,55411.97,55411.97,55411.97,55411.97,57323.35,,54265.1,54265.1,54255.98,53460.3,49066.77,47942.44,
54300.16,54382.65,54469.155,54591.99625,54589.04313,52723.28875,53393.67578,56860.11391,52966.49944,52966.49917,52966.49017,52965.9699,52965.07607,52951.92411,52949.8258,58948.79191,58948.79454,58948.85154,58951.55368,58954.84883,58987.9044,58994.62734,59483.08631,59483.07643,59482.96938,59479.69123,59478.84115,59501.00124,59507.63484,54465.14,54846.22,55411.97,55411.97,55411.97,57323.35,,54300.16,54265.1,54255.98,53460.3,49066.77,47942.44,
53703.11,54001.635,54183.3775,54522.8875,54570.40062,52845.09844,53355.44297,56834.15609,52968.56857,52968.5683,52968.55933,52968.04052,52967.1492,52954.03419,52951.94177,58936.12017,58936.12279,58936.17966,58938.87567,58942.16406,58975.16362,58981.87355,59454.21427,59454.20441,59454.09753,59450.82247,59449.96804,59472.01004,59478.61203,54300.16,54465.14,55411.97,55411.97,55411.97,57323.35,,53703.11,53703.11,53703.11,53460.3,49066.77,47942.44,
52860.02,53281.565,53832.1075,54273.7325,54532.88312,52963.42063,53290.27297,56806.33453,52968.26409,52968.26382,52968.25487,52967.73751,52966.8487,52953.77047,52951.68392,58918.77278,58918.77539,58918.83212,58921.52203,58924.80369,58957.74737,58964.44433,59418.4185,59418.40867,59418.30195,59415.02998,59414.17124,59436.09568,59442.66622,53703.11,54465.14,55411.97,55411.97,55411.97,57323.35,,52860.02,52860.02,52860.02,52860.02,49066.77,47942.44,
53555,53207.51,53604.5725,54175.84,54471.0075,53067.88844,53231.3925,56773.41945,52969.9076,52969.90733,52969.89842,52969.38251,52968.49618,52955.45459,52953.37388,58905.38712,58905.38973,58905.44633,58908.13014,58911.40509,58944.29302,58950.97706,59388.6462,59388.63638,59388.52983,59385.26095,59384.39793,59406.20536,59412.7446,53555,54300.16,55411.97,55411.97,55411.97,57107.4,,52860.02,52860.02,52860.02,52860.02,49066.77,47942.44,
53679.03,53617.015,53449.29,53959.2225,54378.92,53161.99094,53177.82422,56741.73266,52971.89116,52971.89089,52971.882,52971.36753,52970.48369,52957.47858,52955.40369,58892.74595,58892.74855,58892.80502,58895.48276,58898.75103,58931.58334,58938.25448,59360.06943,59360.05964,59359.95325,59356.68747,59355.82019,59377.51116,59384.01925,53679.03,53703.11,54846.22,55411.97,55411.97,56572.44,,53555,52860.02,52860.02,52860.02,49066.77,47942.44,
54343.11,54011.07,53609.29,53896.33375,54338.9975,53296.21813,53174.04125,56712.55758,52975.72138,52975.72112,52975.71225,52975.19922,52974.31784,52961.34906,52959.27996,58883.85699,58883.85959,58883.91592,58886.58761,58889.84921,58922.62604,58929.28433,59337.19145,59337.18168,59337.07545,59333.81276,59332.94126,59354.51631,59360.99341,54343.11,54343.11,54465.14,55411.97,55411.97,56572.44,,53679.03,52860.02,52860.02,52860.02,49066.77,47942.44,
54230.63,54286.87,53951.9425,53892.025,54305.80563,53440.43969,53147.47391,56683.22102,52979.22183,52979.22156,52979.21271,52978.70112,52977.8222,52964.88959,52962.82627,58874.36796,58874.37054,58874.42674,58877.09241,58880.34737,58913.06884,58919.71431,59313.48464,59313.47489,59313.36883,59310.10923,59309.23353,59330.6932,59337.13945,54343.11,54343.11,54465.14,55411.97,55411.97,56572.44,,54230.63,53555,52860.02,52860.02,49066.77,47942.44,
57180.06,55705.345,54858.2075,54231.39,54441.31125,53674.69344,53171.64453,56676.41352,52990.92332,52990.92306,52990.91424,52990.40407,52989.5276,52976.63101,52974.57344,58881.31734,58881.31992,58881.37599,58884.03566,58887.28398,58919.95023,58926.58293,59314.47198,59314.46225,59314.35635,59311.09985,59310.21998,59331.5648,59337.98035,57180.06,57180.06,57180.06,57180.06,57180.06,57180.06,,54230.63,53679.03,52860.02,52860.02,49066.77,47942.44,
57007.38,57093.72,55690.295,54569.7925,54580.89438,53907.71375,53206.69547,56664.54,53002.09567,53002.0954,53002.08661,53001.57785,53000.70382,52987.84311,52985.79126,58887.24598,58887.24856,58887.30449,58889.95818,58893.1999,58925.81106,58932.43101,59313.96663,59313.95692,59313.85119,59310.59777,59309.71376,59330.94428,59337.32927,57180.06,57180.06,57180.06,57180.06,57180.06,57180.06,,57007.38,54230.63,52860.02,52860.02,49066.77,47942.44,
57694.27,57350.825,56528.085,55068.6875,54795.7875,54140.09813,53258.00328,56660.27648,53015.12948,53015.12922,53015.12045,53014.61311,53013.7415,53000.91652,52998.87036,58896.92977,58896.93234,58896.98815,58899.63587,58902.87101,58935.42721,58942.03445,59319.12436,59319.11467,59319.0091,59315.75878,59314.87066,59335.9874,59342.34198,57694.27,57694.27,57694.27,57694.27,57694.27,57694.27,,57007.38,54230.63,52860.02,52860.02,49066.77,47942.44,
58178.67,57936.47,57515.095,55733.51875,55003.62563,54416.525,53287.87578,56658.77711,53029.45276,53029.45249,53029.44375,53028.93781,53028.06863,53015.27922,53013.23874,58909.22092,58909.22348,58909.27915,58911.92093,58915.14951,58947.65088,58954.24545,59328.21788,59328.20821,59328.1028,59324.85557,59323.96337,59344.96685,59351.29118,58178.67,58178.67,58178.67,58178.67,58178.67,58178.67,,57694.27,57007.38,53555,52860.02,49066.77,47942.44,
57725.14,57951.905,57651.365,56254.78625,55215.31313,54687.09906,53325.40625,56655.51617,53042.4602,53042.45994,53042.45122,53041.94668,53041.07991,53028.32592,53026.2911,58918.91233,58918.91488,58918.97043,58921.60629,58924.82832,58957.27499,58963.85693,59333.44178,59333.43213,59333.32689,59330.08275,59329.1865,59350.07724,59356.37145,58178.67,58178.67,58178.67,58178.67,58178.67,58178.67,,57725.14,57007.38,53679.03,52860.02,52398.99,47942.44,
57816.9,57771.02,57853.745,56772.02,55365.62125,54856.40875,53344.85094,56644.48023,53055.6675,53055.66724,53055.65854,53055.15541,53054.29103,53041.57232,53039.54313,58929.03465,58929.0372,58929.09261,58931.72257,58934.93809,58967.33018,58973.89953,59339.34097,59339.33134,59339.22626,59335.98521,59335.08493,59355.86347,59362.12771,57816.9,58178.67,58178.67,58178.67,58178.67,58178.67,,57725.14,57694.27,54230.63,52860.02,52801.37,47942.44,
57356.58,57586.74,57769.3225,57148.70375,55522.51875,54998.75906,53359.40688,56620.07539,53067.54848,53067.54822,53067.53954,53067.0378,53066.1758,53053.49223,53051.46865,58936.53901,58936.54155,58936.59684,58939.22092,58942.42993,58974.76758,58981.32437,59341.34735,59341.33775,59341.23283,59337.99487,59337.09059,59357.75744,59363.99185,57816.9,58178.67,58178.67,58178.67,58178.67,58178.67,,57356.58,57356.58,54230.63,52860.02,52860.02,47942.44,
57770.31,57563.445,57667.2325,57591.16375,55741.59438,55129.13156,53399.49609,56598.15641,53080.52161,53080.52135,53080.5127,53080.01234,53079.15273,53066.50414,53064.48614,58946.25917,58946.26171,58946.31686,58948.93509,58952.13762,58984.42095,58990.96522,59346.70681,59346.69722,59346.59246,59343.35759,59342.44935,59363.00501,59369.20974,57770.31,57816.9,58178.67,58178.67,58178.67,58178.67,,57356.58,57356.58,57007.38,52860.02,52860.02,47942.44,
57800.37,57785.34,57686.04,57668.7025,55950.04625,55261.29562,53438.50125,56579.04008,53093.52395,53093.52369,53093.51506,53093.01608,53092.15883,53079.5451,53077.53265,58956.06897,58956.0715,58956.12653,58958.73891,58961.93498,58994.16413,59000.69592,59352.2297,59352.22013,59352.11553,59348.88375,59347.97157,59368.41657,59374.59176,57800.37,57816.9,58178.67,58178.67,58178.67,58178.67,,57770.31,57356.58,57007.38,52860.02,52860.02,47942.44,
56450.19,57125.28,57344.3625,57599.05375,56084.42312,55336.73313,53467.98281,56554.68703,53102.75824,53102.75799,53102.74938,53102.25177,53101.39688,53088.81785,53086.81094,58958.38411,58958.38663,58958.44153,58961.0481,58964.23773,58996.41282,59002.93216,59346.55487,59346.54532,59346.44088,59343.21219,59342.29609,59362.63094,59368.77673,57800.37,57800.37,58178.67,58178.67,58178.67,58178.67,,56450.19,56450.19,56450.19,52860.02,52860.02,47942.44,
56633.02,56541.605,57163.4725,57466.3975,56267.5425,55418.97156,53475.47141,56530.18617,53112.45677,53112.45651,53112.44793,53111.95168,53111.09915,53098.55467,53096.55327,58961.66762,58961.67014,58961.72491,58964.32568,58967.50889,58999.63005,59006.13698,59342.37459,59342.36507,59342.26079,59339.03519,59338.1152,59358.3404,59364.45693,56633.02,57800.37,58178.67,58178.67,58178.67,58178.67,64511.21,56450.19,56450.19,56450.19,52860.02,52860.02,47942.44,47942.44
57090,56861.51,56993.395,57330.31375,56531.91625,55532.39969,53500.64797,56505.35352,53123.36909,53123.36884,53123.36028,53122.8654,53122.0152,53109.50513,53107.50923,58967.41512,58967.41763,58967.47228,58970.06727,58973.24408,59005.31143,59011.80599,59341.92697,59341.91746,59341.81334,59338.59083,59337.66699,59357.78305,59363.87045,57090,57800.37,57816.9,58178.67,58178.67,58178.67,64511.21,56633.02,56450.19,56450.19,53555,52860.02,47942.44,47942.44
56595.2,56842.6,56692.1025,57189.07125,56721.92875,55596.46813,53544.51625,56481.445,53132.88096,53132.8807,53132.87217,53132.37864,53131.53077,53119.05498,53117.06455,58970.40171,58970.40421,58970.45873,58973.04797,58976.2184,59008.23207,59014.71429,59337.3801,59337.37061,59337.26665,59334.04722,59333.11955,59353.12696,59359.18538,57090,57090,57816.9,58178.67,58178.67,58178.67,64511.21,56595.2,56450.19,56450.19,53679.03,52860.02,47942.44,47942.44
56836.4,56715.8,56788.655,57066.50875,56919.26438,55649.09219,53596.69297,56458.9025,53143.01371,53143.01345,53143.00494,53142.51276,53141.66721,53129.22556,53127.24057,58974.66815,58974.67065,58974.72504,58977.30854,58980.47261,59012.43274,59018.90265,59334.79224,59334.78277,59334.67897,59331.46263,59330.53115,59350.43042,59356.45999,56836.4,57090,57800.37,58178.67,58178.67,58178.67,64511.21,56595.2,56595.2,56450.19,54230.63,52860.02,47942.44,47942.44
56578.21,56707.305,56774.9525,56969.2125,57058.95813,55698.97781,53634.71203,56434.93961,53152.39949,53152.39923,53152.39075,53151.89991,53151.05667,53138.64901,53136.66944,58977.48059,58977.48308,58977.53735,58980.11513,58983.27285,59015.17956,59021.6372,59330.06535,59330.0559,59329.95226,59326.739,59325.80374,59345.59537,59351.59623,56836.4,57090,57800.37,58178.67,58178.67,58178.67,64511.21,56578.21,56578.21,56450.19,54230.63,52860.02,47942.44,47942.44
57925.8,57252.005,56983.9025,56988.64875,57289.90625,55797.85594,53682.51172,56421.03547,53165.42377,53165.42352,53165.41506,53164.92556,53164.08462,53151.71082,53149.73665,58987.59981,58987.6023,58987.65644,58990.22852,58993.37993,59025.23334,59031.67875,59336.3254,59336.31597,59336.21249,59333.00232,59332.06331,59351.74779,59357.72008,57925.8,57925.8,57925.8,58178.67,58178.67,58178.67,64511.21,56578.21,56578.21,56450.19,56450.19,52860.02,47942.44,47942.44
58787.87,58356.835,57532.07,57112.08625,57390.39438,55915.85281,53747.14031,56411.54672,53180.74379,53180.74354,53180.7351,53180.24694,53179.40829,53167.0682,53165.09941,59002.33386,59002.33634,59002.39036,59004.95676,59008.10187,59039.90211,59046.33532,59349.52488,59349.51547,59349.41214,59346.20506,59345.26232,59364.84014,59370.78399,58787.87,58787.87,58787.87,58787.87,58787.87,58787.87,64511.21,57925.8,56578.21,56450.19,56450.19,52860.02,47942.44,47942.44
58657.63,58722.75,57987.3775,57388.01625,57493.535,56037.21469,53836.73547,56398.17695,53195.64688,53195.64663,53195.63821,53195.15138,53194.31501,53182.0085,53180.04507,59016.25843,59016.26091,59016.3148,59018.87555,59022.01437,59053.76157,59060.18261,59361.52885,59361.51946,59361.41629,59358.21229,59357.26585,59376.7375,59382.65304,58787.87,58787.87,58787.87,58787.87,58787.87,58787.87,64511.21,58657.63,56578.21,56578.21,56450.19,52860.02,47942.44,47942.44
57601.83,58129.73,58243.2825,57509.1175,57487.7575,56141.7725,53929.09281,56373.88648,53207.62021,53207.61995,53207.61156,53207.12605,53206.29196,53194.01889,53192.06079,59024.35566,59024.35813,59024.4119,59026.96701,59030.09957,59061.79385,59068.20276,59364.82229,59364.81292,59364.70991,59361.50899,59360.55888,59379.92483,59385.81221,58657.63,58787.87,58787.87,58787.87,58787.87,58787.87,64511.21,57601.83,57601.83,56578.21,56450.19,52860.02,47942.44,47942.44
57564.87,57583.35,58153.05,57568.47625,57449.395,56226.51031,54042.62578,56352.97531,53219.44449,53219.44424,53219.43587,53218.95168,53218.11985,53205.88008,53203.9273,59032.18725,59032.18971,59032.24336,59034.79285,59037.91916,59069.56065,59075.95747,59367.74808,59367.73873,59367.63588,59364.43804,59363.48428,59382.74503,59388.60438,57601.83,58787.87,58787.87,58787.87,58787.87,58787.87,64511.21,57564.87,57564.87,56578.21,56450.19,52860.02,47942.44,47942.44
57169.39,57367.13,57748.43,57640.25,57414.66063,56314.98688,54186.79687,56330.96406,53230.14895,53230.1487,53230.14035,53229.65747,53228.8279,53216.6213,53214.67381,59037.81447,59037.81693,59037.87045,59040.41434,59043.53443,59075.12324,59081.50801,59367.40244,59367.39311,59367.29041,59364.09566,59363.13827,59382.2943,59388.12574,57564.87,58657.63,58787.87,58787.87,58787.87,58787.87,64511.21,57169.39,57169.39,56578.21,56450.19,52860.02,49066.77,47942.44
55452.17,56310.78,56947.065,57467.22125,57266.865,56316.24313,54270.88766,56294.72781,53236.16254,53236.16229,53236.15396,53235.67239,53234.84506,53222.6715,53220.72928,59034.10774,59034.11019,59034.16359,59036.7019,59039.81578,59071.35205,59077.7248,59353.10972,59353.1004,59352.99786,59349.80618,59348.8452,59367.89699,59373.70065,57169.39,57601.83,58787.87,58787.87,58787.87,58787.87,64511.21,55452.17,55452.17,55452.17,55452.17,52860.02,49066.77,47942.44
55917.97,55685.07,56526.1,57384.69125,57176.95188,56349.73531,54365.90875,56263.9307,53243.41067,53243.41042,53243.40212,53242.92185,53242.09675,53229.95609,53228.01912,59032.91428,59032.91673,59032.97001,59035.50275,59038.61045,59070.0943,59076.45506,59342.63533,59342.62603,59342.52365,59339.33505,59338.3705,59357.31851,59363.09453,55917.97,57564.87,58787.87,58787.87,58787.87,58787.87,64511.21,55452.17,55452.17,55452.17,55452.17,52860.02,49066.77,47942.44
56143.42,56030.695,56170.7375,57161.89375,57075.27125,56408.43281,54448.20094,56229.94625,53251.23795,53251.2377,53251.22942,53250.75045,53249.92758,53237.81969,53235.88795,59032.92154,59032.92398,59032.97714,59035.50433,59038.60587,59070.03742,59076.38622,59334.0077,59333.99843,59333.8962,59330.71067,59329.74258,59348.58729,59354.3358,56143.42,57169.39,58787.87,58787.87,58787.87,58787.87,64511.21,55917.97,55452.17,55452.17,55452.17,52860.02,49066.77,47942.44
53799.33,54971.375,55328.2225,56538.32625,56825.20625,56387.62625,54489.98516,56173.29266,53252.71529,53252.71504,53252.70678,53252.2291,53251.40845,53239.3332,53237.40666,59020.28818,59020.29061,59020.34365,59022.86532,59025.96071,59057.34009,59063.67697,59306.49012,59306.48087,59306.37879,59303.19635,59302.22473,59320.96662,59326.68775,56143.42,56143.42,58657.63,58787.87,58787.87,58787.87,64511.21,53799.33,53799.33,53799.33,53799.33,52860.02,49066.77,47942.44
54541.13,54170.23,55100.4625,56023.76375,56705.89,56395.15656,54559.22266,56107.65922,53256.18343,53256.18319,53256.17495,53255.69855,53254.88011,53242.83736,53240.91601,59011.69003,59011.69246,59011.74538,59014.26154,59017.3508,59048.67813,59055.00313,59285.08777,59285.07854,59284.97661,59281.79725,59280.82213,59299.46166,59305.15553,54541.13,56143.42,57601.83,58787.87,58787.87,58787.87,64511.21,53799.33,53799.33,53799.33,53799.33,52860.02,49066.77,47942.44
53200.01,53870.57,54420.9725,55473.53625,56491.32688,56379.43469,54612.26656,56028.50437,53256.03243,53256.03218,53256.02397,53255.54885,53254.73261,53242.72223,53240.80605,58995.91664,58995.91906,58995.97186,58998.48254,59001.56568,59032.84109,59039.15423,59252.99904,59252.98983,59252.88806,59249.71177,59248.73318,59267.27081,59272.93756,54541.13,56143.42,57564.87,58787.87,58787.87,58787.87,64511.21,53200.01,53200.01,53200.01,53200.01,52860.02,49066.77,47942.44
